row,latitude,longitude,aggresiveness score,lane,time
61,42.3047637,-83.6934921,40.684410646387800,4,2020-06-16T00:01:01
62,42.3047637,-83.6934921,40.684410646387800,4,2020-06-16T00:01:02
63,42.3047637,-83.6934921,40.684410646387800,4,2020-06-16T00:01:03
64,42.3047637,-83.6934921,40.684410646387800,4,2020-06-16T00:01:04
65,42.3047637,-83.6934921,40.684410646387800,4,2020-06-16T00:01:05
66,42.3047637,-83.6934921,40.684410646387800,4,2020-06-16T00:01:06
67,42.3047637,-83.6934921,40.684410646387800,4,2020-06-16T00:01:07
68,42.3047637,-83.6934921,40.684410646387800,4,2020-06-16T00:01:08
69,42.3047637,-83.6934921,40.684410646387800,4,2020-06-16T00:01:09
70,42.3047637,-83.6934921,40.684410646387800,4,2020-06-16T00:01:10
71,42.3047637,-83.6934921,40.684410646387800,4,2020-06-16T00:01:11
72,42.3047644,-83.69348840000000,40.684410646387800,4,2020-06-16T00:01:12
73,42.304765100000000,-83.6934838,40.684410646387800,4,2020-06-16T00:01:13
74,42.3047655,-83.69348120000000,40.684410646387800,4,2020-06-16T00:01:14
75,42.3047656,-83.6934782,40.684410646387800,4,2020-06-16T00:01:15
76,42.30477120000000,-83.69346160000000,40.684410646387800,4,2020-06-16T00:01:16
77,42.3047716,-83.693457,40.684410646387800,4,2020-06-16T00:01:17
78,42.3047741,-83.6934481,40.684410646387800,4,2020-06-16T00:01:18
79,42.3047752,-83.6934431,40.684410646387800,4,2020-06-16T00:01:19
80,42.3047798,-83.69342740000000,40.684410646387800,4,2020-06-16T00:01:20
81,42.3047829,-83.69341590000000,40.684410646387800,4,2020-06-16T00:01:21
82,42.3047975,-83.6933663,40.684410646387800,4,2020-06-16T00:01:22
83,42.3048014,-83.69335270000000,40.684410646387800,4,2020-06-16T00:01:23
84,42.3048098,-83.69332390000000,40.684410646387800,4,2020-06-16T00:01:24
85,42.304819,-83.69329350000000,40.684410646387800,4,2020-06-16T00:01:25
86,42.30482070000000,-83.6932855,40.684410646387800,4,2020-06-16T00:01:26
87,42.3048255,-83.6932695,80.684410646387800,4,2020-06-16T00:01:27
88,42.3048274,-83.69326120000000,80.684410646387800,4,2020-06-16T00:01:28
89,42.3048297,-83.6932528,80.684410646387800,4,2020-06-16T00:01:29
90,42.3048318,-83.69324450000000,60.684410646387800,4,2020-06-16T00:01:30
91,42.3048341,-83.693236,60.684410646387800,4,2020-06-16T00:01:31
92,42.3048388,-83.6932188,60.684410646387800,4,2020-06-16T00:01:32
93,42.304841,-83.69320980000000,40.684410646387800,4,2020-06-16T00:01:33
94,42.30485570000000,-83.6931546,40.684410646387800,4,2020-06-16T00:01:34
95,42.3048609,-83.6931355,40.684410646387800,4,2020-06-16T00:01:35
96,42.3048635,-83.6931257,20.684410646387800,4,2020-06-16T00:01:36
97,42.3048689,-83.69310590000000,20.684410646387800,4,2020-06-16T00:01:37
98,42.3048717,-83.6930958,0.684410646387800,4,2020-06-16T00:01:38
