row,latitude,longitude,aggresiveness score,lane,time
84,42.30523270000000,-83.69242120000000,40.166666666666700,3,2020-06-16T00:01:24
85,42.3052282,-83.6924374,30.166666666666700,3,2020-06-16T00:01:25
86,42.305223300000000,-83.6924536,30.166666666666700,3,2020-06-16T00:01:26
87,42.3052189,-83.6924701,30.166666666666700,3,2020-06-16T00:01:27
88,42.3052143,-83.6924865,30.166666666666700,3,2020-06-16T00:01:28
89,42.3052098,-83.6925031,25.166666666666700,3,2020-06-16T00:01:29
90,42.3052051,-83.69251990000000,25.166666666666700,3,2020-06-16T00:01:30
91,42.3052004,-83.6925365,20.166666666666700,3,2020-06-16T00:01:31
92,42.3051956,-83.6925533,20.166666666666700,3,2020-06-16T00:01:32
93,42.3051909,-83.69257020000000,10.166666666666700,3,2020-06-16T00:01:33
94,42.3051862,-83.6925871,10.166666666666700,3,2020-06-16T00:01:34
95,42.3051766,-83.69262110000000,10.166666666666700,3,2020-06-16T00:01:35
96,42.3051721,-83.69263820000000,10.166666666666700,3,2020-06-16T00:01:36
97,42.305167300000000,-83.6926555,0.166666666666700,3,2020-06-16T00:01:37
98,42.3051628,-83.69267290000000,0.166666666666700,3,2020-06-16T00:01:38
